Product_Code,Warehouse,Month,Order_Demand,Product_Name
Product_1377,Whse_J,44,812300,Chocolate Chip Pancakes
Product_1381,Whse_J,44,339200,Apple Tart
Product_1452,Whse_J,44,316100,Lemon Meringue Pie
Product_1455,Whse_J,44,60650,Greek Salad
Product_1152,Whse_J,44,1600000,Caesar Salad
Product_0083,Whse_S,44,4285000,Blueberry Bagel
Product_1256,Whse_J,44,87400,French Onion Soup
Product_1418,Whse_J,44,144400,Bruschetta
Product_1241,Whse_J,44,1241000,Garlic Shrimp
Product_1248,Whse_J,44,5459000,Eggplant Lasagna
Product_1355,Whse_J,44,254000,Whipped Cream Cheese
Product_0082,Whse_J,44,201000,Stuffed Peppers
Product_0083,Whse_J,44,119000,Blueberry Bagel
Product_0098,Whse_J,44,80000,Vegetable Curry
Product_0981,Whse_J,44,18350,Roasted Chicken
Product_1348,Whse_J,44,11000,Pasta Primavera
Product_1496,Whse_J,44,8900,Buttermilk Biscuits
Product_1458,Whse_J,44,90200,Chocolate Fudge
Product_0984,Whse_J,44,33000,Bacon
Product_1453,Whse_J,44,1124900,Uproot Oat Milk
Product_0031,Whse_J,44,78100,Smokin’ Beef Roast
Product_1382,Whse_J,44,1546000,Uproot Soy Milk
Product_1526,Whse_J,44,311000,Vanilla Cheesecake
Product_1520,Whse_J,44,205000,Raspberry Sorbet
Product_1388,Whse_A,44,159200,Stir-Fried Cabbage
Product_1839,Whse_J,44,189000,Vanilla Coconut Plant-Based Yogurt
Product_1198,Whse_J,44,59000,Banana Peppers
Product_1393,Whse_J,44,258000,Coconut Shrimp
Product_1350,Whse_J,44,759000,Romaine Lettuce
Product_1403,Whse_J,44,337000,Sweet Potato Fries
Product_1047,Whse_J,44,40000,Zucchini Bread
Product_0016,Whse_J,44,47000,Avocado Toast
Product_1290,Whse_J,44,130000,Blueberry Crumble
Product_1456,Whse_J,44,324750,Churros
Product_1287,Whse_J,44,1405800,2% Milk
Product_1295,Whse_J,44,1888600,Chocolate Milk
Product_1378,Whse_J,44,1487700,Jalapeno bagel
Product_1150,Whse_J,44,145000,Creme Brulee
Product_1479,Whse_J,44,64000,Fish Tacos
Product_1513,Whse_A,44,94700,Eggs Scrambled
Product_0979,Whse_A,44,48400,Oatmeal
Product_1016,Whse_C,44,1500,Sliced Olives
Product_1886,Whse_C,44,7200,Vegetable Quesadilla
Product_1521,Whse_C,44,30000,White Rice
Product_1480,Whse_C,44,1576000,Lemon Italian Ice Cup
Product_1548,Whse_C,44,11600,Roasted Parsnips
Product_1403,Whse_C,44,8000,Chicken Burrito
Product_1502,Whse_C,44,673500,Broccoli Florets
Product_1341,Whse_C,44,739000,Whipped Butter
Product_1356,Whse_C,44,373000,Spring Mix Lettuce
Product_1241,Whse_C,44,101000,Beef Enchiladas
Product_1023,Whse_J,44,94000,Vegetable Sushi
Product_1825,Whse_J,44,82500,Mashed Red Potatoes
Product_1222,Whse_J,44,128400,Tofu Stir-Fry
Product_1555,Whse_J,44,162900,Miso Soup
Product_1502,Whse_J,44,51000,Broccoli Florets
Product_0998,Whse_J,44,2900,Mushrooms
Product_1149,Whse_J,44,165000,Shrimp Pad Thai
Product_1016,Whse_J,44,945600,Sliced Olives
Product_1135,Whse_J,44,85000,Lamb Gyro
Product_1156,Whse_J,44,185000,Falafel Wrap
Product_1461,Whse_J,44,10250,Zesty Egg Scramble
Product_1493,Whse_J,44,67250,Shakshuka
Product_1463,Whse_J,44,109600,Couscous Salad
Product_1512,Whse_J,44,123400,Lentil Soup
Product_1554,Whse_J,44,288500,Roasted Vegetables
Product_1267,Whse_J,44,26000,Cabbage Rolls
Product_1278,Whse_J,44,230000,Stir-Fried Sugar Snap Peas
Product_1048,Whse_J,44,120000,Meatloaf
Product_0984,Whse_A,44,79200,Bacon
Product_1250,Whse_A,44,117300,Dinner Rolls
Product_1470,Whse_A,44,293600,Mandarin Crispy Tofu
Product_1410,Whse_A,44,142600,Mandarin Crispy Chicken
Product_1496,Whse_A,44,216650,Buttermilk Biscuits
Product_1299,Whse_A,44,54800,Blue Bunny Cookie Ice Cream Sandwich
Product_0998,Whse_A,44,36000,Mushrooms
Product_1812,Whse_S,44,5000,Stuffed Mushrooms
Product_0071,Whse_S,44,200000,Grilled Cheese Sandwich
Product_1263,Whse_S,44,328000,Everyseed Bagel
Product_1342,Whse_S,44,612000,Granola with Nuts
Product_1432,Whse_S,44,107000,Low Fat Strawberry Yogurt
Product_1521,Whse_S,44,167000,White Rice
Product_0033,Whse_S,44,323500,Carrots
Product_1234,Whse_S,44,248000,Strawberry Preserves
Product_1264,Whse_S,44,1087000,Low Fat Blueberry Yogurt
Product_1404,Whse_S,44,50000,Home Fries
Product_1234,Whse_J,44,24000,Strawberry Preserves
Product_0943,Whse_J,44,48000,Blueberry Muffin
Product_1787,Whse_J,44,12500,Red Onion
Product_1388,Whse_J,44,13900,Stir-Fried Cabbage
Product_1817,Whse_J,44,10000,Mandarin Oranges
Product_1886,Whse_J,44,126700,Tomato Bisque
Product_1823,Whse_J,44,75000,Radish Sprouts
Product_0936,Whse_J,44,70000,Cheesy Ratatouille
Product_1439,Whse_J,44,150000,Falafel
Product_1279,Whse_J,44,14000,Hard Boiled Eggs
Product_1824,Whse_J,44,25000,Baked Ziti
Product_1269,Whse_J,44,125000,Garlic Mashed Potatoes
Product_1766,Whse_J,44,63000,Chocolate Eclairs
Product_1233,Whse_J,44,286000,Banana Cream Pie
Product_1556,Whse_J,44,21000,Pumpkin Spice Latte
Product_1839,Whse_S,44,30000,Vanilla Coconut Plant-Based Yogurt
Product_1341,Whse_S,44,1976000,Whipped Butter
Product_1431,Whse_S,44,699000,Tomato
Product_1825,Whse_S,44,75000,Mashed Red Potatoes
Product_1450,Whse_S,44,66000,Multigrain Bread
Product_0936,Whse_S,44,90000,Cheesy Ratatouille
Product_1570,Whse_S,44,264000,Roasted Corn
Product_1016,Whse_S,44,3000,Sliced Olives
Product_1904,Whse_S,44,33000,Chocolate Croissant
Product_1361,Whse_J,44,340000,Eggnog
Product_1394,Whse_J,44,13000,Carnival Cookie
Product_1574,Whse_S,44,1055500,Hot Chocolate
Product_1393,Whse_S,44,718000,Apple Cider
Product_1570,Whse_C,44,71000,Roasted Corn
Product_1435,Whse_S,44,50000,Beef Tacos
Product_1348,Whse_C,44,56000,Chicken Quesadilla
Product_1356,Whse_S,44,85000,Spring Mix Lettuce
Product_1151,Whse_J,44,135000,Vegetable Spring Rolls
Product_1195,Whse_C,44,44000,Low Fat Vanilla Yogurt
Product_1394,Whse_S,44,191000,Carnival Cookie
Product_1570,Whse_J,44,471500,Roasted Corn
Product_1165,Whse_J,44,40000,Fried Rice
Product_1375,Whse_J,44,78000,Chicken Noodle Soup
Product_1521,Whse_J,44,94000,White Rice
Product_1242,Whse_J,44,493000,Tuna Casserole
Product_1380,Whse_J,44,269400,Shepherd's Pie
Product_1159,Whse_J,44,250000,Mashed Cauliflower
Product_1387,Whse_J,44,59500,Cherry Tomatoes
Product_1513,Whse_J,44,51100,Eggs Scrambled
Product_0070,Whse_J,44,60000,Clam Chowder
Product_0065,Whse_J,44,22000,Potato Wedges
Product_1465,Whse_J,44,143000,Turkey Sandwich
Product_1825,Whse_A,44,47500,Mashed Red Potatoes
Product_1461,Whse_A,44,17600,Zesty Egg Scramble
Product_0033,Whse_C,44,18500,Carrots
Product_1355,Whse_S,44,56000,Whipped Cream Cheese
Product_1270,Whse_J,44,50000,Savory Buttered Peas
Product_1991,Whse_J,44,42100,Cinnamon Raisin Bagel
Product_1480,Whse_S,44,166000,Lemon Italian Ice Cup
Product_1375,Whse_S,44,11000,Ham Croissant
Product_1502,Whse_S,44,25000,Broccoli Florets
Product_0387,Whse_S,44,23000,Red Grapes
Product_0374,Whse_S,44,82000,Cranberry Almond Granola
Product_0021,Whse_S,44,30500,English Muffin
Product_1466,Whse_S,44,25000,Plain Bagel
Product_1350,Whse_C,44,90000,Romaine Lettuce
Product_1439,Whse_C,44,21000,Falafel
Product_1465,Whse_C,44,13000,Vegetable Pizza
Product_1432,Whse_J,44,186000,Low Fat Strawberry Yogurt
Product_0031,Whse_A,44,1400,Smokin’ Beef Roast
Product_0424,Whse_A,44,67000,Assorted Popsicle
Product_1450,Whse_J,44,40000,Multigrain Bread
Product_0387,Whse_C,44,15000,Red Grapes
Product_1970,Whse_C,44,16000,Country Fresh Ice Cream Sandwich
Product_1264,Whse_C,44,94000,Low Fat Blueberry Yogurt
Product_1224,Whse_J,44,40000,Meat Lovers Pizza
Product_1315,Whse_J,44,134800,Margarita Pizza
Product_1469,Whse_A,44,8200,Caprese Salad
Product_1264,Whse_A,44,3000,Low Fat Blueberry Yogurt
Product_1548,Whse_A,44,17250,Roasted Parsnips
Product_1886,Whse_A,44,1300,Buffalo Wings
Product_0981,Whse_A,44,13550,Fried Zucchini
Product_1886,Whse_S,44,18500,Chicken Pot Pie
Product_1299,Whse_C,44,20100,Blue Bunny Cookie Ice Cream Sandwich
Product_1246,Whse_J,44,167000,Vegetable Soup
Product_0979,Whse_S,44,7000,Oatmeal
Product_1342,Whse_C,44,363000,Granola with Nuts
Product_0071,Whse_J,44,45000,Beef Chili
Product_1278,Whse_C,44,327000,Stir-Fried Sugar Snap Peas
Product_1237,Whse_S,44,107000,Chicken Alfredo
Product_1567,Whse_S,44,1254500,Avocado
Product_1404,Whse_J,44,17000,Home Fries
Product_0933,Whse_J,44,145000,Macaroni and Cheese
Product_1435,Whse_J,44,27000,BBQ Ribs
Product_1157,Whse_J,44,790000,Pineapple Slices
Product_1812,Whse_J,44,5000,Pumpkin Pie
Product_1480,Whse_J,44,42000,Lemon Italian Ice Cup
Product_0936,Whse_A,44,32500,Cheesy Ratatouille
Product_1216,Whse_S,44,25000,Spinach Dip
Product_1312,Whse_S,44,900,Garlic Bread
Product_1278,Whse_S,44,57000,Stir-Fried Sugar Snap Peas
Product_1153,Whse_J,44,100000,Tater Tots
Product_1904,Whse_J,44,15000,Chocolate Croissant
Product_0021,Whse_C,44,23500,English Muffin
Product_1393,Whse_C,44,176000,Cheddar Cheese
Product_0931,Whse_J,44,185000,Strawberry Cake
Product_1397,Whse_J,44,64000,Peanut Butter
Product_0083,Whse_C,44,77000,Blueberry Bagel
Product_1018,Whse_J,44,154000,Barbecue Sauce
Product_1281,Whse_J,44,44000,Red Onion
Product_0980,Whse_J,44,6300,Mango Smoothie
Product_0031,Whse_S,44,10000,Smokin’ Beef Roast
Product_1581,Whse_C,44,37000,Vegetable Stir-Fry
Product_1450,Whse_C,44,56000,Multigrain Bread
Product_1431,Whse_C,44,110000,Tomato
Product_1520,Whse_C,44,8000,Spaghetti Bolognese
Product_1521,Whse_A,44,37000,White Rice
Product_1512,Whse_A,44,2500,Grilled Salmon
Product_1479,Whse_S,44,48000,Beef Stroganoff
Product_0071,Whse_C,44,5000,Chicken Parmesan
Product_1245,Whse_S,44,195000,Chocolate Chip Pancakes
Product_1387,Whse_A,44,6700,Cherry Tomatoes
Product_1247,Whse_C,44,85000,Fudge Brownies
Product_1403,Whse_S,44,166000,Apple Tart
Product_1824,Whse_S,44,290000,Lemon Meringue Pie
Product_1195,Whse_S,44,110000,Low Fat Vanilla Yogurt
Product_1407,Whse_C,44,17000,Country White Bread
Product_1470,Whse_C,44,78000,Mandarin Crispy Tofu
Product_1023,Whse_C,44,200,Greek Salad
Product_1247,Whse_J,44,29000,Fudge Brownies
Product_0980,Whse_A,44,7000,Caesar Salad
Product_1970,Whse_S,44,9000,Country Fresh Ice Cream Sandwich
Product_0063,Whse_S,44,18000,French Onion Soup
Product_0984,Whse_S,44,800,Bacon
Product_0084,Whse_S,44,160000,Bruschetta
Product_1350,Whse_S,44,22000,Romaine Lettuce
Product_1839,Whse_A,44,1000,Vanilla Coconut Plant-Based Yogurt
Product_1241,Whse_S,44,395000,Garlic Shrimp
Product_2042,Whse_J,44,100000,Eggplant Lasagna
Product_1195,Whse_J,44,26000,Low Fat Vanilla Yogurt
Product_1431,Whse_A,44,20000,Tomato
Product_1465,Whse_S,44,5000,Stuffed Peppers
Product_0064,Whse_S,44,6000,English Cucumber
Product_1396,Whse_J,44,239000,Vegetable Curry
Product_1263,Whse_C,44,25000,Everyseed Bagel
Product_1432,Whse_A,44,2000,Low Fat Strawberry Yogurt
Product_0077,Whse_S,44,10000,Roasted Chicken
Product_1787,Whse_S,44,32500,Red Onion
Product_1766,Whse_S,44,7000,Pasta Primavera
Product_1279,Whse_S,44,39000,Hard Boiled Eggs
Product_1246,Whse_S,44,10000,Chocolate Fudge
Product_0094,Whse_S,44,13500,Sugar Cookie
Product_1281,Whse_S,44,265000,Red Onion
Product_1147,Whse_J,44,50000,Apple Juice
Product_1466,Whse_J,44,34000,Plain Bagel
Product_0082,Whse_S,44,6000,Vanilla Cheesecake
Product_0998,Whse_S,44,23000,Mushrooms
Product_0980,Whse_S,44,12000,Raspberry Sorbet
Product_1355,Whse_C,44,2000,Whipped Cream Cheese
Product_0066,Whse_J,44,255000,Coconut Shrimp
Product_1163,Whse_J,44,30000,Sweet Potato Fries
Product_1624,Whse_J,44,111000,Zucchini Bread
Product_1407,Whse_J,44,1000,Country White Bread
Product_1435,Whse_A,44,4000,Avocado Toast
Product_1387,Whse_S,44,200,Cherry Tomatoes
Product_1348,Whse_S,44,4000,Blueberry Crumble
Product_0012,Whse_S,44,2000,Churros
Product_0063,Whse_J,44,64000,Creme Brulee
Product_0085,Whse_J,44,80000,Fish Tacos
Product_0002,Whse_S,44,20000,Vegetable Quesadilla
Product_1222,Whse_S,44,3000,Chicken Burrito
Product_1245,Whse_C,44,900000,Beef Enchiladas
Product_1766,Whse_C,44,1000,Vegetable Sushi
Product_1513,Whse_C,44,5000,Eggs Scrambled
Product_1825,Whse_C,44,2500,Mashed Red Potatoes
Product_1242,Whse_S,44,170000,Tofu Stir-Fry
Product_1404,Whse_C,44,2000,Home Fries
Product_1269,Whse_S,44,2000,Miso Soup
Product_1135,Whse_C,44,8000,Shrimp Pad Thai
Product_0070,Whse_S,44,12000,Lamb Gyro
Product_1439,Whse_S,44,2000,Falafel
Product_1970,Whse_J,45,249000,Country Fresh Ice Cream Sandwich
Product_0031,Whse_J,45,47700,Smokin’ Beef Roast
Product_1991,Whse_J,45,54000,Cinnamon Raisin Bagel
Product_1279,Whse_J,45,15000,Hard Boiled Eggs
Product_1394,Whse_J,45,60000,Carnival Cookie
Product_1387,Whse_J,45,56200,Cherry Tomatoes
Product_1281,Whse_S,45,162000,Red Onion
Product_1350,Whse_S,45,80000,Romaine Lettuce
Product_1341,Whse_S,45,960000,Whipped Butter
Product_1567,Whse_S,45,1621000,Avocado
Product_1234,Whse_S,45,412000,Strawberry Preserves
Product_1393,Whse_S,45,235000,Falafel Wrap
Product_1359,Whse_J,45,8325000,Double Chocolate Muffin
Product_1274,Whse_J,45,1331000,Orange Juice
Product_1435,Whse_S,45,51000,Shakshuka
Product_1290,Whse_J,45,243000,Couscous Salad
Product_1263,Whse_S,45,473000,Everyseed Bagel
Product_1431,Whse_S,45,355000,Tomato
Product_1570,Whse_S,45,62000,Roasted Corn
Product_0374,Whse_S,45,61000,Cranberry Almond Granola
Product_1159,Whse_J,45,30000,Lentil Soup
Product_0033,Whse_J,45,219500,Carrots
Product_1432,Whse_C,45,367000,Low Fat Strawberry Yogurt
Product_1264,Whse_J,45,1007000,Low Fat Blueberry Yogurt
Product_0016,Whse_J,45,57200,Roasted Vegetables
Product_1241,Whse_J,45,1290000,Cabbage Rolls
Product_1393,Whse_J,45,136000,Meatloaf
Product_1250,Whse_J,45,304000,Dinner Rolls
Product_1262,Whse_J,45,234000,Banana Bread
Product_1410,Whse_J,45,183800,Mandarin Crispy Chicken
Product_1430,Whse_J,45,174200,Cream Cheese Danish
Product_1222,Whse_J,45,68500,Stuffed Mushrooms
Product_1360,Whse_J,45,1193000,Cherry Danish
Product_1520,Whse_C,45,30000,Grilled Cheese Sandwich
Product_1316,Whse_J,45,202200,Tomato Bisque
Product_1315,Whse_J,45,152700,Baked Ziti
Product_1451,Whse_J,45,1449000,Garlic Mashed Potatoes
Product_1554,Whse_J,45,401200,Chocolate Eclairs
Product_1439,Whse_J,45,291000,Falafel
Product_1294,Whse_J,45,1160100,Banana Cream Pie
Product_1453,Whse_J,45,1267400,Uproot Oat Milk
Product_1224,Whse_J,45,56000,Pumpkin Spice Latte
Product_1496,Whse_J,45,6250,Buttermilk Biscuits
Product_0984,Whse_J,45,20000,Bacon
Product_1295,Whse_J,45,1974200,Chocolate Milk
Product_1378,Whse_J,45,1553900,Jalapeno bagel
Product_1456,Whse_J,45,358950,Eggnog
Product_1555,Whse_J,45,216100,Hot Chocolate
Product_0063,Whse_J,45,126000,Apple Cider
Product_0070,Whse_J,45,119000,Beef Tacos
Product_0979,Whse_J,45,50100,Oatmeal
Product_1825,Whse_J,45,192500,Mashed Red Potatoes
Product_1286,Whse_J,45,1723000,Chicken Quesadilla
Product_1377,Whse_J,45,907800,Vegetable Spring Rolls
Product_1287,Whse_J,45,1663000,2% Milk
Product_1458,Whse_J,45,73200,Fried Rice
Product_1158,Whse_J,45,158000,Chicken Noodle Soup
Product_1839,Whse_J,45,318000,Vanilla Coconut Plant-Based Yogurt
Product_1198,Whse_J,45,52000,Banana Peppers
Product_1435,Whse_J,45,70000,Tuna Casserole
Product_0981,Whse_J,45,33550,Shepherd's Pie
Product_1248,Whse_J,45,4401000,Mashed Cauliflower
Product_0083,Whse_J,45,293000,Blueberry Bagel
Product_0931,Whse_J,45,125000,Clam Chowder
Product_1356,Whse_J,45,203000,Spring Mix Lettuce
Product_1381,Whse_J,45,370200,Potato Wedges
Product_1382,Whse_J,45,1510200,Uproot Soy Milk
Product_1452,Whse_J,45,443300,Turkey Sandwich
Product_1455,Whse_J,45,96050,Ham Croissant
Product_1432,Whse_J,45,225000,Low Fat Strawberry Yogurt
Product_1512,Whse_J,45,200700,Vegetable Pizza
Product_1195,Whse_J,45,32000,Low Fat Vanilla Yogurt
Product_1461,Whse_A,45,24900,Zesty Egg Scramble
Product_1299,Whse_A,45,62400,Blue Bunny Cookie Ice Cream Sandwich
Product_0980,Whse_A,45,27900,Meat Lovers Pizza
Product_1548,Whse_A,45,34000,Roasted Parsnips
Product_1394,Whse_C,45,582000,Carnival Cookie
Product_1016,Whse_J,45,1926000,Sliced Olives
Product_1886,Whse_J,45,312000,Margarita Pizza
Product_1493,Whse_J,45,85800,Caprese Salad
Product_1350,Whse_J,45,857000,Romaine Lettuce
Product_1270,Whse_J,45,46000,Savory Buttered Peas
Product_1023,Whse_J,45,63800,Buffalo Wings
Product_1570,Whse_J,45,792000,Roasted Corn
Product_1018,Whse_J,45,30000,Fried Zucchini
Product_1156,Whse_J,45,265000,Chicken Pot Pie
Product_1312,Whse_J,45,86200,Vegetable Soup
Product_1470,Whse_J,45,35400,Mandarin Crispy Tofu
Product_1463,Whse_J,45,104300,Beef Chili
Product_1766,Whse_J,45,68000,Chicken Alfredo
Product_1466,Whse_J,45,28000,Plain Bagel
Product_1388,Whse_J,45,4500,Stir-Fried Cabbage
Product_1513,Whse_J,45,58400,Eggs Scrambled
Product_1135,Whse_J,45,132000,Macaroni and Cheese
Product_1355,Whse_J,45,238000,Whipped Cream Cheese
Product_1267,Whse_J,45,206000,BBQ Ribs
Product_1418,Whse_J,45,120900,Pineapple Slices
Product_0066,Whse_J,45,280000,Pumpkin Pie
Product_1479,Whse_J,45,97000,Spinach Dip
Product_0085,Whse_J,45,188000,Garlic Bread
Product_1502,Whse_J,45,69500,Broccoli Florets
Product_1817,Whse_J,45,35000,Mandarin Oranges
Product_1432,Whse_A,45,30000,Low Fat Strawberry Yogurt
Product_1264,Whse_A,45,58000,Low Fat Blueberry Yogurt
Product_1513,Whse_A,45,145500,Eggs Scrambled
Product_1410,Whse_A,45,105000,Mandarin Crispy Chicken
Product_1470,Whse_A,45,173700,Mandarin Crispy Tofu
Product_0033,Whse_S,45,677000,Carrots
Product_1403,Whse_J,45,332000,Tater Tots
Product_0943,Whse_J,45,49000,Blueberry Muffin
Product_1149,Whse_J,45,295000,Cheddar Cheese
Product_1278,Whse_J,45,53000,Stir-Fried Sugar Snap Peas
Product_1823,Whse_J,45,40000,Radish Sprouts
Product_1242,Whse_J,45,58000,Strawberry Cake
Product_1380,Whse_J,45,22300,Peanut Butter
Product_0065,Whse_J,45,159000,Barbecue Sauce
Product_1465,Whse_J,45,99000,Mango Smoothie
Product_1581,Whse_J,45,67000,Vegetable Stir-Fry
Product_1787,Whse_J,45,60000,Red Onion
Product_1970,Whse_S,45,6000,Country Fresh Ice Cream Sandwich
Product_1904,Whse_S,45,342000,Chocolate Croissant
Product_1279,Whse_S,45,30000,Hard Boiled Eggs
Product_1480,Whse_S,45,253000,Lemon Italian Ice Cup
Product_1432,Whse_S,45,88000,Low Fat Strawberry Yogurt
Product_1245,Whse_S,45,105000,Spaghetti Bolognese
Product_1581,Whse_C,45,13000,Grilled Salmon
Product_0071,Whse_C,45,70000,Beef Stroganoff
Product_1246,Whse_J,45,58000,Chicken Parmesan
Product_1823,Whse_C,45,90000,Radish Sprouts
Product_1278,Whse_C,45,628000,Stir-Fried Sugar Snap Peas
Product_1342,Whse_C,45,298000,Granola with Nuts
Product_1407,Whse_C,45,21000,Country White Bread
Product_1348,Whse_C,45,67000,Chocolate Chip Pancakes
Product_1195,Whse_C,45,59000,Low Fat Vanilla Yogurt
Product_1198,Whse_C,45,7000,Banana Peppers
Product_1469,Whse_J,45,32900,Apple Tart
Product_0021,Whse_S,45,132000,English Muffin
Product_0012,Whse_C,45,2000,Lemon Meringue Pie
Product_0064,Whse_J,45,94000,English Cucumber
Product_0071,Whse_J,45,45000,Greek Salad
Product_1216,Whse_C,45,17000,Caesar Salad
Product_1134,Whse_J,45,55800,French Onion Soup
Product_1256,Whse_J,45,141600,Bruschetta
Product_1165,Whse_J,45,70000,Garlic Shrimp
Product_1264,Whse_S,45,269000,Low Fat Blueberry Yogurt
Product_1242,Whse_S,45,35000,Eggplant Lasagna
Product_1342,Whse_S,45,244000,Granola with Nuts
Product_0031,Whse_A,45,2000,Smokin’ Beef Roast
Product_1450,Whse_J,45,84000,Multigrain Bread
Product_1150,Whse_J,45,335000,Stuffed Peppers
Product_1496,Whse_A,45,234850,Buttermilk Biscuits
Product_1270,Whse_C,45,44000,Savory Buttered Peas
Product_1247,Whse_C,45,72000,Fudge Brownies
Product_1281,Whse_C,45,208000,Red Onion
Product_1439,Whse_C,45,61000,Falafel
Product_1016,Whse_C,45,7000,Sliced Olives
Product_1480,Whse_C,45,3390000,Lemon Italian Ice Cup
Product_1341,Whse_C,45,330000,Whipped Butter
Product_1466,Whse_C,45,13000,Plain Bagel
Product_1241,Whse_C,45,114000,Vegetable Curry
Product_1520,Whse_J,45,193000,Roasted Chicken
Product_0021,Whse_J,45,23000,English Muffin
Product_0012,Whse_J,45,48000,Pasta Primavera
Product_1512,Whse_A,45,24400,Chocolate Fudge
Product_0981,Whse_A,45,21500,Vanilla Cheesecake
Product_1469,Whse_A,45,3700,Raspberry Sorbet
Product_1250,Whse_A,45,14300,Dinner Rolls
Product_1387,Whse_C,45,2100,Cherry Tomatoes
Product_1812,Whse_S,45,200000,Coconut Shrimp
Product_1151,Whse_J,45,180000,Sweet Potato Fries
Product_1216,Whse_J,45,149000,Zucchini Bread
Product_1281,Whse_J,45,64000,Red Onion
Product_0998,Whse_J,45,900,Mushrooms
Product_0936,Whse_S,45,57500,Cheesy Ratatouille
Product_1787,Whse_S,45,52500,Red Onion
Product_1157,Whse_J,45,340000,Avocado Toast
Product_0084,Whse_S,45,270000,Blueberry Crumble
Product_0002,Whse_S,45,540000,Churros
Product_1361,Whse_J,45,340000,Creme Brulee
Product_1904,Whse_C,45,8000,Chocolate Croissant
Product_1470,Whse_C,45,90000,Mandarin Crispy Tofu
Product_1574,Whse_S,45,597500,Fish Tacos
Product_1237,Whse_S,45,148000,Vegetable Quesadilla
Product_1526,Whse_J,45,499000,Chicken Burrito
Product_1047,Whse_J,45,150000,Beef Enchiladas
Product_1521,Whse_J,45,105000,White Rice
Product_1521,Whse_A,45,48000,White Rice
Product_0979,Whse_A,45,49600,Oatmeal
Product_1521,Whse_C,45,42000,White Rice
Product_1548,Whse_C,45,38000,Roasted Parsnips
Product_1886,Whse_C,45,9700,Vegetable Sushi
Product_1264,Whse_C,45,29000,Low Fat Blueberry Yogurt
Product_1403,Whse_C,45,276000,Tofu Stir-Fry
Product_1556,Whse_J,45,103000,Miso Soup
Product_1839,Whse_A,45,8000,Vanilla Coconut Plant-Based Yogurt
Product_0936,Whse_A,45,67500,Cheesy Ratatouille
Product_1570,Whse_C,45,38000,Roasted Corn
Product_1157,Whse_C,45,130000,Shrimp Pad Thai
Product_0387,Whse_S,45,62000,Red Grapes
Product_1465,Whse_S,45,5000,Lamb Gyro
Product_1450,Whse_C,45,50000,Multigrain Bread
Product_0098,Whse_J,45,115000,Falafel Wrap
Product_0933,Whse_J,45,140000,Shakshuka
Product_1480,Whse_J,45,100000,Lemon Italian Ice Cup
Product_1461,Whse_J,45,10050,Zesty Egg Scramble
Product_1388,Whse_A,45,140700,Stir-Fried Cabbage
Product_1407,Whse_J,45,1000,Country White Bread
Product_1825,Whse_S,45,15000,Mashed Red Potatoes
Product_1404,Whse_S,45,500000,Home Fries
Product_1479,Whse_S,45,55000,Couscous Salad
Product_1502,Whse_S,45,67250,Broccoli Florets
Product_1241,Whse_S,45,712000,Lentil Soup
Product_1222,Whse_S,45,100,Roasted Vegetables
Product_1521,Whse_S,45,175000,White Rice
Product_1886,Whse_S,45,63200,Cabbage Rolls
Product_1245,Whse_C,45,1300000,Meatloaf
Product_0083,Whse_C,45,105000,Blueberry Bagel
Product_1350,Whse_C,45,175000,Romaine Lettuce
Product_0064,Whse_S,45,230000,English Cucumber
Product_0077,Whse_S,45,210000,Stuffed Mushrooms
Product_1393,Whse_C,45,16000,Grilled Cheese Sandwich
Product_0083,Whse_S,45,2318000,Blueberry Bagel
Product_1356,Whse_S,45,69000,Spring Mix Lettuce
Product_1624,Whse_J,45,122000,Tomato Bisque
Product_0980,Whse_J,45,11100,Baked Ziti
Product_1162,Whse_J,45,10000,Garlic Mashed Potatoes
Product_1431,Whse_A,45,4000,Tomato
Product_0998,Whse_A,45,500,Mushrooms
Product_1812,Whse_J,45,15000,Chocolate Eclairs
Product_0936,Whse_J,45,67500,Cheesy Ratatouille
Product_1269,Whse_J,45,91000,Banana Cream Pie
Product_1839,Whse_S,45,12000,Vanilla Coconut Plant-Based Yogurt
Product_1824,Whse_S,45,210000,Pumpkin Spice Latte
Product_1312,Whse_S,45,1000,Eggnog
Product_0012,Whse_S,45,11000,Hot Chocolate
Product_1016,Whse_S,45,34400,Sliced Olives
Product_1278,Whse_S,45,91000,Stir-Fried Sugar Snap Peas
Product_1166,Whse_C,45,410000,Apple Cider
Product_0021,Whse_C,45,14000,English Muffin
Product_1282,Whse_J,45,170000,Beef Tacos
Product_1970,Whse_C,45,17000,Country Fresh Ice Cream Sandwich
Product_1991,Whse_C,45,500,Cinnamon Raisin Bagel
Product_1048,Whse_J,45,120000,Chicken Quesadilla
Product_1825,Whse_A,45,20000,Mashed Red Potatoes
Product_1355,Whse_S,45,99000,Whipped Cream Cheese
Product_1394,Whse_S,45,128000,Carnival Cookie
Product_1195,Whse_S,45,127000,Low Fat Vanilla Yogurt
Product_1431,Whse_C,45,95000,Tomato
Product_0033,Whse_C,45,9500,Carrots
Product_0424,Whse_A,45,51000,Assorted Popsicle
Product_0082,Whse_J,45,41000,Vegetable Spring Rolls
Product_1404,Whse_C,45,5000,Home Fries
Product_1825,Whse_C,45,360000,Mashed Red Potatoes
Product_1502,Whse_C,45,703250,Broccoli Florets
